Date ID,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
20200308,2,2,0,0,0,0
20200309,2,0,0,0,0,0
20200310,2,0,0,0,0,0
20200311,3,1,0,0,0,0
20200312,3,0,0,0,0,0
20200313,4,1,0,0,0,0
20200314,6,2,0,0,0,0
20200315,10,4,0,0,0,0
20200316,15,5,0,0,0,0
20200317,16,1,0,0,0,0
20200318,16,0,0,0,0,0
20200319,16,0,0,0,0,0
20200320,32,16,0,0,0,0
20200321,32,0,0,0,0,0
20200322,32,0,0,0,0,0
20200323,32,0,0,0,0,0
20200324,53,21,0,0,0,0
20200325,57,4,0,0,0,0
20200326,65,8,0,0,1,1
20200327,65,0,0,0,1,0
20200328,92,27,0,0,1,0
20200329,92,0,0,0,1,0
20200330,103,11,0,0,2,1
20200331,109,6,0,0,2,0
20200401,117,8,0,0,2,0
20200402,125,8,0,0,3,1
20200403,128,3,0,0,3,0
20200404,135,7,0,0,3,0
20200405,142,7,0,0,3,0
20200406,142,0,0,0,3,0
20200407,145,3,0,0,4,1
