Date ID,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
20200316,1,1,0,0,0,0
20200317,1,0,0,0,0,0
20200318,1,0,0,0,0,0
20200319,1,0,0,0,0,0
20200320,3,2,0,0,0,0
20200321,3,0,0,0,0,0
20200322,3,0,0,0,0,0
20200323,4,1,0,0,0,0
20200324,4,0,0,0,0,0
20200325,4,0,0,0,0,0
20200326,5,1,0,0,0,0
20200327,5,0,0,0,0,0
20200328,6,1,0,0,0,0
20200329,6,0,0,0,0,0
20200330,6,0,0,0,0,0
20200331,6,0,0,0,0,0
20200401,6,0,0,0,0,0
20200402,8,2,0,0,0,0
20200403,8,0,0,0,0,0
20200404,9,1,0,0,0,0
20200405,9,0,0,0,0,0
20200406,9,0,0,0,0,0
20200407,10,1,0,0,0,0
