Date ID,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
20200303,1,1,0,0,0,0
20200304,1,0,0,0,0,0
20200305,1,0,0,0,0,0
20200306,1,0,0,0,0,0
20200307,1,0,0,0,0,0
20200308,1,0,0,0,0,0
20200309,2,1,0,0,0,0
20200310,2,0,0,0,0,0
20200311,6,4,0,0,0,0
20200312,6,0,0,0,0,0
20200313,7,1,0,0,0,0
20200314,16,9,0,0,0,0
20200315,16,0,0,0,0,0
20200316,18,2,0,0,0,0
20200317,20,2,0,0,0,0
20200318,24,4,0,0,0,0
20200319,39,15,0,0,0,0
20200320,54,15,0,0,0,0
20200321,59,5,0,0,1,1
20200322,72,13,0,0,3,2
20200323,86,14,0,0,3,0
20200324,111,25,0,0,3,0
20200325,168,57,0,0,5,2
20200326,192,24,0,0,5,0
20200327,221,29,0,0,6,1
20200328,221,0,0,0,6,0
20200329,304,83,0,0,8,2
20200330,352,48,0,0,10,2
20200331,384,32,0,0,10,0
20200401,411,27,0,0,12,2
20200402,441,30,0,0,14,2
20200403,477,36,0,0,18,4
20200404,477,0,0,0,18,0
20200405,552,75,0,0,22,4
20200406,574,22,0,0,22,0
20200407,600,26,0,0,23,1
