Date ID,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
20200228,1,1,0,0,0,0
20200229,1,0,0,0,0,0
20200301,1,0,0,0,0,0
20200302,1,0,0,0,0,0
20200303,2,1,0,0,0,0
20200304,2,0,0,0,0,0
20200305,2,0,0,0,0,0
20200306,4,2,0,0,0,0
20200307,5,1,0,0,0,0
20200308,5,0,0,0,0,0
20200309,5,0,0,0,0,0
20200310,5,0,0,0,0,0
20200311,5,0,0,0,0,0
20200312,5,0,0,0,0,0
20200313,5,0,0,0,0,0
20200314,6,1,0,0,0,0
20200315,6,0,0,0,0,0
20200316,6,0,0,0,0,0
20200317,11,5,0,0,0,0
20200318,11,0,0,0,0,0
20200319,39,28,0,0,0,0
20200320,53,14,0,0,0,0
20200321,53,0,0,0,0,0
20200322,102,49,0,0,0,0
20200323,102,0,0,0,0,0
20200324,142,40,0,0,0,0
20200325,205,63,0,0,0,0
20200326,278,73,0,0,0,0
20200327,301,23,37,37,0,0
20200328,401,100,50,13,0,0
20200329,463,62,50,0,1,1
20200330,538,75,50,0,1,0
20200331,596,58,50,0,1,0
20200401,596,0,50,0,1,0
20200402,672,76,50,0,1,0
20200403,899,227,50,0,1,0
20200404,899,0,50,0,1,0
20200405,988,89,50,0,1,0
20200406,860,-128,50,0,1,0
20200407,701,-159,241,191,1,0
