Date ID,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
20200321,1,1,0,0,0,0
20200322,1,0,0,0,0,0
20200323,1,0,0,0,0,0
20200324,1,0,0,0,0,0
20200325,1,0,0,0,0,0
20200326,1,0,0,0,0,0
20200327,1,0,0,0,0,0
20200328,1,0,0,0,0,0
20200329,1,0,0,0,0,0
20200330,1,0,0,0,0,0
20200331,1,0,0,0,0,0
20200401,1,0,0,0,0,0
20200402,1,0,0,0,0,0
20200403,1,0,0,0,0,0
20200404,1,0,0,0,0,0
20200405,1,0,0,0,0,0
20200406,1,0,0,0,0,0
20200407,1,0,0,0,0,0
