Date ID,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
20200312,1,1,0,0,0,0
20200313,1,0,0,0,0,0
20200314,1,0,0,0,0,0
20200315,3,2,0,0,0,0
20200316,3,0,0,0,0,0
20200317,3,0,0,0,0,0
20200318,3,0,0,0,0,0
20200319,3,0,0,0,0,0
20200320,11,8,0,0,0,0
20200321,11,0,0,0,0,0
20200322,15,4,0,0,0,0
20200323,17,2,0,0,0,0
20200324,18,1,0,0,0,0
20200325,25,7,0,0,0,0
20200326,25,0,0,0,0,0
20200327,30,5,0,0,0,0
20200328,30,0,0,0,0,0
20200329,34,4,0,0,0,0
20200330,35,1,0,0,0,0
20200331,36,1,0,0,0,0
20200401,37,1,0,0,0,0
20200402,37,0,0,0,0,0
20200403,37,0,0,0,0,0
20200404,39,2,0,0,0,0
20200405,40,1,0,0,0,0
20200406,41,1,0,0,0,0
20200407,42,1,0,0,0,0
