Country Name,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
United States of America,62,3,0,0,0,0
Italy,867,234,0,0,21,4
Germany,57,31,0,0,0,0
Spain,32,7,0,0,0,0
The United Kingdom,20,4,0,0,0,0
France,55,19,0,0,2,0
Iran (Islamic Republic of),354,135,0,0,34,8
Belgium,1,0,0,0,0,0
Canada,14,3,0,0,0,0
Netherlands,2,1,0,0,0,0
Brazil,1,0,0,0,0,0
Switzerland,10,4,0,0,0,0
Austria,5,1,0,0,0,0
Israel,5,2,0,0,0,0
Sweden,12,5,0,0,0,0
Russian Federation,2,0,0,0,0,0
Norway,6,2,0,0,0,0
Australia,24,1,0,0,0,0
India,3,0,0,0,0,0
Japan,225,19,0,0,5,1
Denmark,2,1,0,0,0,0
Romania,3,2,0,0,0,0
Pakistan,2,0,0,0,0,0
Philippines,2,0,0,0,1,0
Republic of Korea,3133,809,0,0,17,4
Mexico,2,2,0,0,0,0
Malaysia,24,0,0,0,0,0
Finland,2,0,0,0,0,0
China,35420,-2082,41675,2626,2873,35
United Arab Emirates,19,0,0,0,0,0
Greece,3,0,0,0,0,0
Thailand,42,2,0,0,0,0
Algeria,1,0,0,0,0,0
Singapore,98,2,0,0,0,0
Egypt,1,0,0,0,0,0
Croatia,5,2,0,0,0,0
Estonia,1,0,0,0,0,0
Lithuania,1,0,0,0,0,0
Belarus,1,0,0,0,0,0
New Zealand,1,0,0,0,0,0
Iraq,8,1,0,0,0,0
Kuwait,45,2,0,0,0,0
North Macedonia,1,0,0,0,0,0
Lebanon,2,0,0,0,0,0
Afghanistan,1,0,0,0,0,0
Bahrain,38,5,0,0,0,0
Oman,6,0,0,0,0,0
San Marino,1,1,0,0,0,0
Nigeria,1,0,0,0,0,0
Vietnam,16,0,0,0,0,0
Georgia,2,1,0,0,0,0
Sri Lanka,1,0,0,0,0,0
International conveyance (Diamond Princess),699,-2,0,0,6,2
Cambodia,1,0,0,0,0,0
Nepal,1,0,0,0,0,0
